pfID,consolidated_label,original_text,start_time,end_time,duration_ms,padded,probability
HUN_WORD_16617,Word,tudom,2657.43,2657.75,520,True,1.0
HUN_WORD_16618,Word,38,2657.77,2658.45,880,True,0.8633
HUN_WORD_16619,Word,-ba,2658.45,2658.89,640,True,0.9504
HUN_WORD_16620,Word,2038,2660.08,2660.6,720,True,0.9976
HUN_WORD_16621,Word,tessék,2661.56,2662.08,720,True,0.8374
HUN_WORD_16622,Word,ja,2664.12,2664.64,720,True,0.9844
HUN_WORD_16623,Word,valamilyen,2664.9,2665.46,760,True,0.9956
HUN_WORD_16624,Word,szinten,2665.46,2665.8,540,True,0.9967
HUN_WORD_16625,Word,igen,2665.8,2665.98,380,True,0.9561
HUN_WORD_16626,Word,de,2666.02,2666.2,380,True,0.9976
HUN_WORD_16627,Word,2038,2666.38,2667.22,1040,True,0.999
HUN_WORD_16628,Word,az,2667.22,2667.7,680,True,0.9907
HUN_WORD_16629,Word,az,2667.7,2667.82,320,True,0.9946
HUN_WORD_16630,Word,év,2667.82,2668.02,400,True,0.9526
HUN_WORD_16631,Word,amikor,2668.06,2668.44,580,True,0.9979
HUN_WORD_16632,Word,az,2668.46,2669.14,880,True,0.4148
HUN_WORD_16633,Word,ezer,2669.14,2670.18,1240,True,0.5012
HUN_WORD_16634,Word,azok,2670.18,2671.46,1480,True,0.907
HUN_WORD_16635,Word,az,2671.46,2671.58,320,True,1.0
HUN_WORD_16636,Word,emberek,2671.58,2671.96,580,True,1.0
HUN_WORD_16637,Word,akik,2672.0,2672.3,500,True,1.0
HUN_WORD_16638,Word,73,2672.3,2672.68,580,True,0.9497
HUN_WORD_16639,Word,-ban,2672.68,2673.16,680,True,0.9958
HUN_WORD_16640,Word,születtek,2673.16,2674.04,1080,True,0.9972
HUN_WORD_16641,Word,a,2674.04,2674.6,760,True,0.9995
HUN_WORD_16642,Word,népességrobbanás,2674.6,2675.9,1500,True,0.9812
HUN_WORD_16643,Word,csúcsán,2675.9,2676.46,760,True,0.9979
HUN_WORD_16644,Word,azok,2676.54,2677.08,740,True,0.9995
HUN_WORD_16645,Word,is,2677.08,2677.84,960,True,0.999
HUN_WORD_16646,Word,elkezdenek,2677.84,2678.56,920,True,0.9986
HUN_WORD_16647,Word,nyugdíjba,2678.56,2679.16,800,True,0.9956
HUN_WORD_16648,Word,menni,2679.16,2679.56,600,True,0.9995
HUN_WORD_16649,Word,és,2679.6,2679.76,360,True,1.0
HUN_WORD_16650,Word,attól,2679.76,2680.08,520,True,0.9993
HUN_WORD_16651,Word,kezdve,2680.08,2680.44,560,True,0.9987
HUN_WORD_16652,Word,már,2680.44,2680.64,400,True,0.998
HUN_WORD_16653,Word,gyakorlatilag,2680.64,2681.78,1340,True,0.9999
HUN_WORD_16654,Word,egyre,2681.78,2682.02,440,True,1.0
HUN_WORD_16655,Word,kevesebb,2682.02,2682.52,700,True,0.9998
HUN_WORD_16656,Word,és,2682.52,2682.64,320,True,0.9907
HUN_WORD_16657,Word,kevesebb,2682.64,2683.14,700,True,0.9998
HUN_WORD_16658,Word,ember,2683.14,2683.66,720,True,0.9995
HUN_WORD_16659,Word,született,2683.66,2684.58,1120,True,0.9999
HUN_WORD_16660,Word,tehát,2684.76,2685.18,620,True,0.9993
HUN_WORD_16661,Word,gyakorlatilag,2685.18,2685.8,820,True,0.9998
HUN_WORD_16662,Word,egyre,2685.8,2686.04,440,True,1.0
HUN_WORD_16663,Word,kevesebb,2686.04,2686.5,660,True,1.0
HUN_WORD_16664,Word,és,2686.5,2686.64,340,True,0.9995
HUN_WORD_16665,Word,kevesebb,2686.64,2687.14,700,True,0.9999
HUN_WORD_16666,Word,embernek,2687.14,2687.62,680,True,0.9997
HUN_WORD_16667,Word,kell,2687.62,2687.94,520,True,0.9995
HUN_WORD_16668,Word,eltartani,2687.94,2688.76,1020,True,0.9977
HUN_WORD_16669,Word,azt,2688.76,2689.04,480,True,0.9976
HUN_WORD_16670,Word,a,2689.04,2689.22,380,True,0.9683
HUN_WORD_16671,Word,generációt,2690.46,2691.3,1040,True,0.9989
HUN_WORD_16672,Word,akik,2691.36,2691.84,680,True,0.9763
HUN_WORD_16673,Word,a,2692.26,2692.68,620,True,0.9995
HUN_WORD_16674,Word,legtöbben,2692.68,2693.18,700,True,0.9996
HUN_WORD_16675,Word,voltak,2693.18,2693.66,680,True,0.9995
HUN_WORD_16676,Word,tehát,2693.8,2694.06,460,True,0.9979
HUN_WORD_16677,Word,ez,2694.06,2694.22,360,True,1.0
HUN_WORD_16678,Word,a,2694.22,2694.32,300,True,0.9995
HUN_WORD_16679,Word,magyarországi,2694.32,2695.18,1060,True,0.9601
HUN_WORD_16680,Word,dehogy,2695.26,2696.02,960,True,0.9097
HUN_WORD_16681,Word,nem,2696.02,2696.22,400,True,0.9214
HUN_WORD_16682,Word,dehogy,2696.32,2696.98,860,True,0.6259
HUN_WORD_16683,Word,nem,2696.98,2697.14,360,True,0.9995
HUN_WORD_16684,Word,kalkumulátorgyárban,2701.08,2701.78,900,True,0.7626
HUN_WORD_16685,Word,így,2702.88,2703.23,550,True,0.7249
HUN_WORD_16686,Word,van,2703.23,2703.37,340,True,0.9995
HUN_WORD_16687,Word,és,2705.77,2706.12,550,True,0.9937
HUN_WORD_16688,Word,a,2706.12,2706.28,360,True,0.9966
HUN_WORD_16689,Word,kalkumulátorgyárban,2706.28,2707.38,1300,True,0.9997
HUN_WORD_16690,Word,a,2707.38,2707.78,600,True,0.6812
HUN_WORD_16691,Word,magas,2707.78,2708.12,540,True,0.9995
HUN_WORD_16692,Word,hozzáadott,2708.12,2708.62,700,True,0.9916
HUN_WORD_16693,Word,értékkel,2708.62,2709.14,720,True,0.9886
HUN_WORD_16694,Word,állíthatnak,2709.14,2709.68,740,True,0.9991
HUN_WORD_16695,Word,elő,2709.68,2710.04,560,True,0.9937
HUN_WORD_16696,Word,szalagmunkával,2711.32,2712.02,900,True,0.8504
HUN_WORD_16697,Word,várj,2713.14,2713.84,900,True,0.8175
HUN_WORD_16698,Word,ez,2713.9,2714.12,420,True,0.9751
HUN_WORD_16699,Word,megint,2714.12,2714.64,720,True,0.9993
HUN_WORD_16700,Word,mintha,2714.64,2714.94,500,True,0.9658
HUN_WORD_16701,Word,kicsit,2714.94,2715.46,720,True,0.9974
HUN_WORD_16702,Word,de,2715.46,2716.4,1140,True,0.1737
HUN_WORD_16703,Word,olcsóbb,2719.73,2720.25,720,True,0.9353
HUN_WORD_16704,Word,mert,2720.29,2720.43,340,True,0.9993
HUN_WORD_16705,Word,most,2720.43,2720.71,480,True,1.0
HUN_WORD_16706,Word,mondták,2720.71,2721.15,640,True,0.9995
HUN_WORD_16707,Word,most,2721.15,2722.23,1280,True,0.4158
HUN_WORD_16708,Word,jöttek,2722.23,2723.31,1280,True,0.9966
HUN_WORD_16709,Word,ki,2723.31,2723.51,400,True,0.9995
HUN_WORD_16710,Word,a,2723.51,2723.67,360,True,0.8228
HUN_WORD_16711,Word,hogy,2725.43,2725.71,480,True,0.9946
HUN_WORD_16712,Word,már,2725.71,2725.91,400,True,0.9868
HUN_WORD_16713,Word,most,2725.91,2727.13,1420,True,0.1948
HUN_WORD_16714,Word,még,2727.36,2728.1,940,True,0.9478
HUN_WORD_16715,Word,ja,2728.42,2728.64,420,True,0.5723
HUN_WORD_16716,Word,lehet,2728.92,2729.2,480,True,0.999
HUN_WORD_16717,Word,az,2729.2,2729.32,320,True,0.9995
HUN_WORD_16718,Word,is,2729.32,2729.46,340,True,1.0
HUN_WORD_16719,Word,igaz,2729.46,2729.74,480,True,1.0
HUN_WORD_16720,Word,igen,2731.76,2732.11,550,True,0.9961
HUN_WORD_16721,Word,továbbis,2735.9,2736.6,900,True,0.8951
HUN_WORD_16722,Word,pozitív,2736.6,2737.22,820,True,0.9993
HUN_WORD_16723,Word,pozitív,2737.22,2738.26,1240,True,0.999
HUN_WORD_16724,Word,irányba,2738.26,2738.96,900,True,0.9988
HUN_WORD_16725,Word,fordultunk,2738.96,2740.34,1580,True,0.9939
HUN_WORD_16726,Word,ilyen,2740.36,2741.5,1340,True,0.6577
HUN_WORD_16727,Word,jól,2751.8,2751.92,320,True,0.9487
HUN_WORD_16728,Word,támogatott,2751.92,2752.64,920,True,0.9972
HUN_WORD_16729,Word,randi,2752.66,2753.02,560,True,0.8359
HUN_WORD_16730,Word,na,2754.65,2755.33,880,True,0.5952
HUN_WORD_16731,Word,lebeszélik,2774.04,2774.56,720,True,0.9956
HUN_WORD_16732,Word,egymással,2774.56,2775.08,720,True,0.9764
HUN_WORD_16733,Word,hogy,2775.1,2775.24,340,True,0.9131
HUN_WORD_16734,Word,mikor,2775.24,2775.6,560,True,0.989
HUN_WORD_16735,Word,tehát,2775.6,2775.94,540,True,0.9624
HUN_WORD_16736,Word,az,2775.94,2776.06,320,True,0.981
HUN_WORD_16737,Word,unalmas,2776.06,2776.86,1000,True,0.9585
HUN_WORD_16738,Word,köröket,2776.86,2777.28,620,True,0.9954
HUN_WORD_16739,Word,hogy,2777.4,2777.58,380,True,0.9995
HUN_WORD_16740,Word,jaj,2777.58,2777.8,420,True,0.8936
HUN_WORD_16741,Word,de,2777.8,2777.9,300,True,1.0
HUN_WORD_16742,Word,szép,2777.9,2778.24,540,True,1.0
HUN_WORD_16743,Word,a,2778.24,2778.34,300,True,0.9995
HUN_WORD_16744,Word,szemed,2778.34,2778.66,520,True,0.999
HUN_WORD_16745,Word,meg,2778.68,2779.04,560,True,0.959
HUN_WORD_16746,Word,de,2780.76,2781.44,880,True,0.9771
HUN_WORD_16747,Word,szép,2781.44,2781.76,520,True,1.0
HUN_WORD_16748,Word,macska,2781.76,2782.04,480,True,0.9316
HUN_WORD_16749,Word,vagy,2782.04,2782.26,420,True,0.9678
HUN_WORD_16750,Word,sanyi,2782.26,2782.62,560,True,0.8812
HUN_WORD_16751,Word,meg,2782.66,2782.8,340,True,0.999
HUN_WORD_16752,Word,ilyenek,2782.8,2783.2,600,True,1.0
HUN_WORD_16753,Word,ezeket,2783.2,2783.68,680,True,0.9977
HUN_WORD_16754,Word,nem,2783.68,2783.96,480,True,0.9995
HUN_WORD_16755,Word,kell,2783.96,2784.3,540,True,1.0
HUN_WORD_16756,Word,elmondani,2784.3,2785.66,1560,True,0.9782
HUN_WORD_16757,Word,hanem,2785.66,2785.78,320,True,0.9995
HUN_WORD_16758,Word,ezeket,2785.78,2786.24,660,True,1.0
HUN_WORD_16759,Word,elmondják,2786.24,2786.72,680,True,0.9991
HUN_WORD_16760,Word,egymásnak,2786.72,2787.26,740,True,0.9998
HUN_WORD_16761,Word,az,2787.26,2787.46,400,True,0.9956
HUN_WORD_16762,Word,éjjeljük,2787.46,2787.86,600,True,0.7514
HUN_WORD_16763,Word,és,2787.92,2788.02,300,True,0.9995
HUN_WORD_16764,Word,akkor,2788.02,2788.24,420,True,1.0
HUN_WORD_16765,Word,már,2788.24,2788.88,840,True,0.9863
HUN_WORD_16766,Word,csak,2788.88,2789.02,340,True,0.9971
HUN_WORD_16767,Word,a,2789.02,2789.24,420,True,0.998
HUN_WORD_16768,Word,szobára,2789.24,2789.66,620,True,0.999
HUN_WORD_16769,Word,menés,2789.66,2789.94,480,True,0.9993
HUN_WORD_16770,Word,időpontját,2789.94,2790.6,860,True,0.9845
HUN_WORD_16771,Word,kell,2790.6,2790.8,400,True,0.9966
HUN_WORD_16772,Word,határozni,2790.8,2792.06,1460,True,0.9989
HUN_WORD_16773,Word,kell,2792.12,2792.74,820,True,0.9849
HUN_WORD_16774,Word,kiválasztani,2792.74,2793.46,920,True,0.9989
HUN_WORD_16775,Word,igen,2804.02,2804.42,600,True,0.9961
HUN_WORD_16776,Word,igen,2804.98,2805.66,880,True,0.7817
HUN_WORD_16777,Word,azért,2860.43,2861.07,840,True,0.9534
HUN_WORD_16778,Word,ettől,2861.07,2861.69,820,True,0.9724
HUN_WORD_16779,Word,a,2861.69,2861.81,320,True,0.9902
HUN_WORD_16780,Word,chat,2861.81,2862.07,460,True,0.5879
HUN_WORD_16781,Word,gpt,2862.07,2862.55,680,True,0.7898
HUN_WORD_16782,Word,már,2862.55,2862.77,420,True,0.9961
HUN_WORD_16783,Word,előjött,2862.77,2863.11,540,True,0.6776
HUN_WORD_16784,Word,hogy,2863.13,2863.13,200,True,0.0033
HUN_WORD_16785,Word,őrébb,2863.13,2863.31,380,True,0.6835
HUN_WORD_16786,Word,jár,2863.31,2863.57,460,True,0.9905
HUN_WORD_16787,Word,ő,2863.57,2863.65,280,True,0.9922
HUN_WORD_16788,Word,le,2863.65,2863.79,340,True,0.9902
HUN_WORD_16789,Word,is,2863.79,2863.89,300,True,0.999
HUN_WORD_16790,Word,generálja,2863.89,2864.45,760,True,0.9998
HUN_WORD_16791,Word,neked,2864.45,2864.73,480,True,0.9993
HUN_WORD_16792,Word,ezt,2864.73,2864.97,440,True,0.9995
HUN_WORD_16793,Word,az,2864.97,2865.09,320,True,1.0
HUN_WORD_16794,Word,embert,2865.09,2865.71,820,True,0.9998
HUN_WORD_16795,Word,akivel,2865.77,2866.05,480,True,0.9995
HUN_WORD_16796,Word,te,2866.05,2866.35,500,True,0.9995
HUN_WORD_16797,Word,randizhatsz,2867.39,2867.89,700,True,0.8899
HUN_WORD_16798,Word,jó,2871.02,2871.52,700,True,0.8408
HUN_WORD_16799,Word,van,2871.52,2871.8,480,True,0.999
HUN_WORD_16800,Word,de,2871.86,2872.04,380,True,0.9995
HUN_WORD_16801,Word,végül,2872.04,2872.76,920,True,0.9995
HUN_WORD_16802,Word,is,2872.76,2872.88,320,True,0.7964
HUN_WORD_16803,Word,sokkal,2872.88,2873.2,520,True,0.9995
HUN_WORD_16804,Word,biztonságosabb,2873.2,2874.06,1060,True,0.9999
HUN_WORD_16805,Word,úgy,2874.06,2874.26,400,True,0.9963
HUN_WORD_16806,Word,randizni,2874.26,2874.68,620,True,0.9985
HUN_WORD_16807,Word,ő,2874.74,2874.8,260,True,0.7139
HUN_WORD_16808,Word,nem,2874.8,2874.96,360,True,1.0
HUN_WORD_16809,Word,mondja,2874.96,2875.32,560,True,1.0
HUN_WORD_16810,Word,azt,2875.32,2875.44,320,True,0.9995
HUN_WORD_16811,Word,hogy,2875.52,2875.64,320,True,1.0
HUN_WORD_16812,Word,nem,2875.64,2875.74,300,True,1.0
HUN_WORD_16813,Word,akarja,2875.74,2876.22,680,True,1.0
HUN_WORD_16814,Word,mondjuk,2877.78,2878.28,700,True,0.9956
HUN_WORD_16815,Word,azt,2878.28,2878.48,400,True,0.9111
HUN_WORD_16816,Word,is,2878.48,2878.64,360,True,1.0
HUN_WORD_16817,Word,nehezebb,2878.64,2879.02,580,True,0.9146
HUN_WORD_16818,Word,tehát,2879.1,2879.22,320,True,0.9858
HUN_WORD_16819,Word,a,2879.22,2879.38,360,True,1.0
HUN_WORD_16820,Word,fizikai,2879.38,2880.24,1060,True,0.9997
HUN_WORD_16821,Word,kivitelezése,2880.24,2881.02,980,True,0.9227
HUN_WORD_16822,Word,az,2881.02,2881.14,320,True,0.9761
HUN_WORD_16823,Word,akarásnak,2881.14,2881.68,740,True,0.936
HUN_WORD_16824,Word,is,2881.68,2881.88,400,True,0.999
HUN_WORD_16825,Word,nehezebb,2881.88,2882.4,720,True,1.0
HUN_WORD_16826,Word,de,2882.46,2882.62,360,True,0.9966
HUN_WORD_16827,Word,a,2883.64,2884.14,700,True,0.8726
HUN_WORD_16828,Word,robotok,2884.14,2884.64,700,True,0.9976
HUN_WORD_16829,Word,már,2884.64,2884.74,300,True,1.0
HUN_WORD_16830,Word,elég,2884.74,2885.12,580,True,1.0
HUN_WORD_16831,Word,olcsók,2885.12,2885.6,680,True,0.9991
HUN_WORD_16832,Word,nem,2885.6,2885.72,320,True,0.998
HUN_WORD_16833,Word,továbbra,2887.29,2887.79,700,True,0.9982
HUN_WORD_16834,Word,is,2887.79,2887.91,320,True,1.0
HUN_WORD_16835,Word,na,2893.72,2894.22,700,True,0.9727
HUN_WORD_16836,Word,tehát,2894.3,2894.58,480,True,0.9998
HUN_WORD_16837,Word,lehet,2894.98,2895.8,1020,True,0.9456
HUN_WORD_16838,Word,hogy,2895.8,2896.08,480,True,0.8037
HUN_WORD_16839,Word,nem,2896.08,2896.76,880,True,0.999
HUN_WORD_16840,Word,kell,2896.76,2897.04,480,True,1.0
HUN_WORD_16841,Word,itt,2897.04,2897.24,400,True,0.9985
HUN_WORD_16842,Word,ilyen,2897.24,2897.58,540,True,0.9997
HUN_WORD_16843,Word,mindenféle,2898.14,2898.64,700,True,0.9978
HUN_WORD_16844,Word,összéket,2898.64,2899.12,680,True,0.8697
HUN_WORD_16845,Word,hanem,2899.22,2899.44,420,True,0.9583
HUN_WORD_16846,Word,egyszerűen,2899.44,2899.92,680,True,0.9996
HUN_WORD_16847,Word,csak,2899.92,2900.08,360,True,0.9995
HUN_WORD_16848,Word,éjjel,2900.08,2901.22,1340,True,0.7688
HUN_WORD_16849,Word,kell,2901.22,2901.56,540,True,0.8706
HUN_WORD_16850,Word,randizni,2902.08,2902.56,680,True,0.7455
HUN_WORD_16851,Word,és,2902.58,2902.72,340,True,0.9971
HUN_WORD_16852,Word,akkor,2902.72,2902.84,320,True,0.981
HUN_WORD_16853,Word,kimegy,2902.84,2904.16,1520,True,0.9964
HUN_WORD_16854,Word,ez,2904.16,2904.28,320,True,0.9961
HUN_WORD_16855,Word,a,2904.28,2904.46,380,True,0.9995
HUN_WORD_16856,Word,fölösleges,2904.46,2905.8,1540,True,0.9842
HUN_WORD_16857,Word,bonyolultság,2905.8,2906.52,920,True,0.9917
HUN_WORD_16858,Word,hogy,2906.54,2906.7,360,True,1.0
HUN_WORD_16859,Word,egy,2906.7,2906.8,300,True,0.9741
HUN_WORD_16860,Word,másik,2906.8,2907.26,660,True,1.0
HUN_WORD_16861,Word,érző,2907.92,2908.4,680,True,0.9985
HUN_WORD_16862,Word,emberi,2908.4,2908.88,680,True,0.9839
HUN_WORD_16863,Word,lény,2908.88,2909.12,440,True,0.9997
HUN_WORD_16864,Word,van,2909.12,2909.26,340,True,1.0
HUN_WORD_16865,Word,a,2909.26,2909.38,320,True,0.999
HUN_WORD_16866,Word,másik,2909.38,2909.8,620,True,1.0
HUN_WORD_16867,Word,oldalon,2909.8,2910.16,560,True,0.9988
HUN_WORD_16868,Word,és,2910.26,2910.4,340,True,0.9995
HUN_WORD_16869,Word,akkor,2910.4,2910.66,460,True,0.9995
HUN_WORD_16870,Word,annak,2910.66,2911.9,1440,True,0.9998
HUN_WORD_16871,Word,mindenféle,2911.9,2912.44,740,True,0.9994
HUN_WORD_16872,Word,akarata,2912.44,2913.14,900,True,0.9992
HUN_WORD_16873,Word,van,2913.14,2913.3,360,True,1.0
HUN_WORD_16874,Word,meg,2913.3,2913.54,440,True,0.7861
HUN_WORD_16875,Word,ilyenek,2913.6,2914.1,700,True,0.9923
HUN_WORD_16876,Word,ezek,2914.1,2914.32,420,True,0.8782
HUN_WORD_16877,Word,ilyen,2914.36,2914.96,800,True,0.9902
HUN_WORD_16878,Word,zavaró,2914.96,2915.36,600,True,0.9907
HUN_WORD_16879,Word,dolgok,2915.36,2915.86,700,True,0.9998
HUN_WORD_16880,Word,nem,2915.94,2916.08,340,True,0.9985
HUN_WORD_16881,Word,igen,2984.58,2984.86,480,True,0.9883
HUN_WORD_16882,Word,idősebb,3002.9,3003.38,680,True,0.9977
HUN_WORD_16883,Word,emberek,3003.38,3004.04,860,True,0.9998
HUN_WORD_16884,Word,sportja,3004.04,3004.58,740,True,0.9985
HUN_WORD_16885,Word,de,3006.31,3006.79,680,True,0.6328
HUN_WORD_16886,Word,a,3006.79,3007.15,560,True,0.9863
HUN_WORD_16887,Word,lenyúkulnak,3007.15,3008.31,1360,True,0.7973
HUN_WORD_16888,Word,napnak,3008.31,3008.97,860,True,0.9937
HUN_WORD_16889,Word,is,3008.97,3009.15,380,True,0.9995
HUN_WORD_16890,Word,van,3009.15,3009.33,380,True,0.999
HUN_WORD_16891,Word,ereje,3009.33,3009.63,500,True,0.6821
HUN_WORD_16892,Word,tehát,3009.73,3009.97,440,True,0.9912
HUN_WORD_16893,Word,ugye,3012.74,3013.22,680,True,0.9978
HUN_WORD_16894,Word,na,3014.92,3015.4,680,True,0.9907
HUN_WORD_16895,Word,ez,3015.72,3015.88,360,True,0.9937
HUN_WORD_16896,Word,van,3015.88,3016.1,420,True,0.999
HUN_WORD_16897,Word,itt,3016.2,3016.44,440,True,0.9814
HUN_WORD_16898,Word,van,3016.44,3016.66,420,True,1.0
HUN_WORD_16899,Word,itt,3016.74,3017.18,640,True,0.9985
HUN_WORD_16900,Word,van,3017.18,3017.36,380,True,1.0
HUN_WORD_16901,Word,itt,3017.42,3017.62,400,True,0.9995
HUN_WORD_16902,Word,van,3017.62,3017.82,400,True,1.0
HUN_WORD_16903,Word,uh,3027.0,3027.08,280,True,0.0013
HUN_WORD_16904,Word,-huh,3027.08,3027.24,360,True,0.8623
HUN_WORD_16905,Word,ez,3028.22,3028.98,960,True,0.9795
HUN_WORD_16906,Word,az,3038.84,3039.08,440,True,0.9995
HUN_WORD_16907,Word,ilyen,3039.08,3039.46,580,True,0.9997
HUN_WORD_16908,Word,3d,3039.46,3040.04,780,True,0.9951
HUN_WORD_16909,Word,-nyomtatottnak,3040.04,3040.9,1060,True,0.8466
HUN_WORD_16910,Word,tűnő,3040.9,3041.4,700,True,0.9995
HUN_WORD_16911,Word,cipők,3041.4,3042.08,880,True,0.9984
HUN_WORD_16912,Word,nem,3042.1,3042.26,360,True,0.999
HUN_WORD_16913,Word,inkább,3042.42,3043.18,960,True,0.8171
HUN_WORD_16914,Word,tehát,3068.39,3069.97,1780,True,0.9851
HUN_WORD_16915,Word,ez,3069.97,3070.11,340,True,0.9961
HUN_WORD_16916,Word,az,3070.11,3070.29,380,True,0.3794
HUN_WORD_16917,Word,akupresszúrás,3070.42,3072.22,2000,True,0.8621
HUN_WORD_16918,Word,hókusz,3072.22,3072.68,660,True,0.8793
HUN_WORD_16919,Word,-pókusz,3072.68,3073.06,580,True,0.972
HUN_WORD_16920,Word,van,3073.06,3073.24,380,True,1.0
HUN_WORD_16921,Word,benne,3073.24,3073.62,580,True,0.9998
HUN_WORD_16922,Word,vagy,3073.64,3073.92,480,True,0.9995
HUN_WORD_16923,Word,ezt,3073.92,3075.04,1320,True,0.998
HUN_WORD_16924,Word,már,3075.04,3075.18,340,True,1.0
HUN_WORD_16925,Word,nem,3075.18,3075.42,440,True,1.0
HUN_WORD_16926,Word,akarják,3075.42,3076.46,1240,True,0.8845
HUN_WORD_16927,Word,elkerülni,3076.46,3077.1,840,True,0.9999
HUN_WORD_16928,Word,uh,3095.66,3096.04,580,True,0.5073
HUN_WORD_16929,Word,-huh,3096.04,3096.18,340,True,1.0
HUN_WORD_16930,Word,de,3097.28,3098.04,960,True,0.9834
HUN_WORD_16931,Word,ez,3101.95,3102.43,680,True,0.8267
HUN_WORD_16932,Word,mennyivel,3102.43,3102.91,680,True,0.9993
HUN_WORD_16933,Word,jobb,3102.91,3103.25,540,True,0.9998
HUN_WORD_16934,Word,lenne,3103.25,3103.41,360,True,0.9988
HUN_WORD_16935,Word,hogyha,3103.49,3103.65,360,True,0.7798
HUN_WORD_16936,Word,mondjuk,3103.65,3103.89,440,True,0.9883
HUN_WORD_16937,Word,csapágygolyókat,3103.89,3104.71,1020,True,0.9101
HUN_WORD_16938,Word,ültetne,3104.71,3105.23,720,True,0.9998
HUN_WORD_16939,Word,bele,3105.23,3105.45,420,True,0.9995
HUN_WORD_16940,Word,és,3105.63,3106.13,700,True,0.9995
HUN_WORD_16941,Word,akkor,3106.13,3106.31,380,True,1.0
HUN_WORD_16942,Word,lehetnek,3106.31,3106.75,640,True,0.8551
HUN_WORD_16943,Word,görkorizni,3106.75,3107.81,1260,True,0.9628
HUN_WORD_16944,Word,tehát,3107.91,3108.43,720,True,0.9046
HUN_WORD_16945,Word,uh,3108.43,3109.19,960,True,0.0445
HUN_WORD_16946,Word,-huh,3127.11,3127.33,420,True,0.8206
HUN_WORD_16947,Word,bárfú,3127.33,3127.93,800,True,0.6201
HUN_WORD_16948,Word,cipő,3127.93,3128.33,600,True,0.9329
HUN_WORD_16949,Word,nem,3128.41,3128.59,380,True,0.9961
HUN_WORD_16950,Word,hallottak,3128.59,3129.35,960,True,0.9325
HUN_WORD_16951,Word,még,3129.35,3129.51,360,True,0.9995
HUN_WORD_16952,Word,róla,3129.51,3129.85,540,True,0.9998
HUN_WORD_16953,Word,nem,3132.6,3133.0,600,True,0.9985
HUN_WORD_16954,Word,tudom,3133.0,3133.38,580,True,0.9973
HUN_WORD_16955,Word,a,3133.7,3134.14,640,True,0.0066
HUN_WORD_16956,Word,mi,3134.14,3134.48,540,True,0.2317
HUN_WORD_16957,Word,én,3134.66,3134.96,500,True,0.998
HUN_WORD_16958,Word,most,3134.96,3135.18,420,True,1.0
HUN_WORD_16959,Word,a,3135.18,3135.34,360,True,0.9995
HUN_WORD_16960,Word,gyermekemnek,3135.34,3136.58,1440,True,0.9131
HUN_WORD_16961,Word,vettem,3136.58,3136.96,580,True,0.9997
HUN_WORD_16962,Word,egy,3136.96,3137.12,360,True,1.0
HUN_WORD_16963,Word,ilyet,3137.12,3137.46,540,True,0.9976
HUN_WORD_16964,Word,mert,3137.52,3137.86,540,True,0.9995
HUN_WORD_16965,Word,úgy,3139.38,3139.86,680,True,0.9985
HUN_WORD_16966,Word,döntött,3139.86,3140.34,680,True,0.9858
HUN_WORD_16967,Word,hogy,3140.44,3140.56,320,True,1.0
HUN_WORD_16968,Word,ez,3140.56,3140.72,360,True,1.0
HUN_WORD_16969,Word,jó,3140.72,3141.16,640,True,0.9995
HUN_WORD_16970,Word,neki,3141.16,3141.54,580,True,1.0
HUN_WORD_16971,Word,illetve,3142.14,3142.44,500,True,0.9998
HUN_WORD_16972,Word,magamnak,3142.58,3142.92,540,True,1.0
HUN_WORD_16973,Word,vettem,3142.92,3143.36,640,True,1.0
HUN_WORD_16974,Word,de,3143.38,3143.46,280,True,0.9995
HUN_WORD_16975,Word,aztán,3143.46,3143.7,440,True,0.9998
HUN_WORD_16976,Word,kiderült,3143.7,3144.18,680,True,0.9998
HUN_WORD_16977,Word,hogy,3144.2,3144.3,300,True,1.0
HUN_WORD_16978,Word,nem,3144.3,3144.44,340,True,1.0
HUN_WORD_16979,Word,is,3144.44,3144.58,340,True,0.999
HUN_WORD_16980,Word,magamnak,3144.58,3145.16,780,True,0.9811
HUN_WORD_16981,Word,vettem,3145.16,3145.62,660,True,1.0
HUN_WORD_16982,Word,hanem,3145.62,3145.78,360,True,0.9995
HUN_WORD_16983,Word,inkább,3145.78,3146.12,540,True,0.9998
HUN_WORD_16984,Word,neki,3146.12,3146.4,480,True,0.9712
HUN_WORD_16985,Word,vettem,3146.4,3146.86,660,True,0.9997
HUN_WORD_16986,Word,mert,3146.86,3147.06,400,True,0.9995
HUN_WORD_16987,Word,ő,3147.06,3147.22,360,True,0.9048
HUN_WORD_16988,Word,neki,3147.22,3147.52,500,True,0.9775
HUN_WORD_16989,Word,jobban,3147.52,3147.82,500,True,0.9961
HUN_WORD_16990,Word,igen,3150.08,3150.56,680,True,0.9985
HUN_WORD_16991,Word,és,3150.56,3151.04,680,True,0.9995
HUN_WORD_16992,Word,ő,3151.92,3152.4,680,True,0.9858
HUN_WORD_16993,Word,szereti,3152.4,3152.88,680,True,0.9988
HUN_WORD_16994,Word,bár,3152.96,3153.52,760,True,0.9998
HUN_WORD_16995,Word,továbbra,3153.52,3154.0,680,True,0.999
HUN_WORD_16996,Word,is,3154.0,3154.14,340,True,0.9995
HUN_WORD_16997,Word,ugye,3154.14,3154.38,440,True,0.8923
